Progress: 100/2005
Progress: 200/2005
Progress: 300/2005
Progress: 400/2005
Progress: 500/2005
Progress: 600/2005
Progress: 700/2005
Progress: 800/2005
Progress: 900/2005
Progress: 1000/2005
Progress: 1100/2005
Progress: 1200/2005
Progress: 1300/2005
Progress: 1400/2005
Progress: 1500/2005
Progress: 1600/2005
Progress: 1700/2005
Progress: 1800/2005
Progress: 1900/2005
'createDependencies'  67439.36 ms
                                     $   CC     CD    DT   EX    FW     IN     JJ   JJR    JJS    MD      NN    NNP    NNS  PDT    PRP  PRP$     RB   RBR  RBS   RP   TO   UH    VB    VBD     VBG    VBN    VBP   VBZ  WDT   WP   WRB     sum
ter                                0.0  0.0    0.0   0.0  0.0   0.0    0.0   11.0   1.0    0.0   0.0   454.0    0.0    0.0  0.0    0.0   0.0    5.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0   28.0   0.0  0.0  0.0   0.0   499.0
richting                           0.0  0.0    0.0   0.0  0.0   0.0    0.0    0.0   0.0    0.0   0.0     9.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0   487.0    0.0    0.0   0.0  0.0  0.0   0.0   496.0
automobilist                       0.0  0.0    0.0   0.0  0.0   0.0    0.0  118.0   0.0    0.0   0.0   334.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   1.0    0.0     0.0    0.0   38.0   0.0  0.0  0.0   0.0   491.0
bestuurder                         0.0  0.0    0.0   0.0  0.0   0.0    0.0    7.0   9.0    0.0   0.0   451.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   4.0    0.0     0.0    0.0   13.0   0.0  0.0  0.0   0.0   484.0
weg                                0.0  0.0    0.0   0.0  0.0   0.0    2.0   83.0   0.0    0.0   0.0   311.0    0.0    7.0  0.0    0.0   0.0    1.0   0.0  0.0  0.0  0.0  0.0   0.0   11.0     0.0    0.0   50.0   4.0  0.0  0.0   3.0   472.0
reed                               0.0  0.0    0.0   0.0  0.0   0.0    0.0   12.0   0.0    0.0   0.0   158.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0  15.0  133.0     0.0   34.0  102.0   0.0  0.0  0.0   0.0   454.0
slachtoffer                        0.0  0.0    0.0   0.0  0.0   0.0    0.0    0.0   1.0    0.0   0.0   201.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   2.0    0.0     0.0    0.0  197.0   0.0  0.0  0.0   0.0   401.0
volgens                            0.0  0.0    0.0   0.0  0.0   0.0    1.0    0.0   0.0    0.0   0.0     0.0    0.0  288.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    2.0  60.0  0.0  0.0   0.0   351.0
betrokken                          0.0  0.0    0.0   0.0  0.0   1.0   16.0   64.0   0.0    0.0   0.0    58.0    0.0    3.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0   22.0     0.0  148.0   15.0   2.0  0.0  0.0   0.0   329.0
drie                               0.0  0.0    0.0   0.0  0.0   0.0    0.0   89.0   0.0    0.0   0.0   211.0    0.0    0.0  0.0    0.0   0.0    1.0   0.0  0.0  0.0  0.0  0.0   1.0    0.0     0.0    0.0   14.0   9.0  0.0  0.0   0.0   325.0
gebracht                           0.0  0.0    0.0   0.0  0.0   2.0    0.0   16.0   0.0    0.0   0.0   288.0    0.0    1.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    1.0     0.0    0.0    2.0   1.0  0.0  0.0   0.0   311.0
kruising                           0.0  0.0    0.0   0.0  0.0   0.0    0.0    0.0   0.0    0.0   0.0     6.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0   279.0    0.0    0.0   0.0  0.0  0.0   0.0   285.0
plaats                             0.0  0.0    0.0   0.0  0.0   0.0    0.0    2.0   0.0    0.0   0.0     0.0    0.0  268.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    1.0   4.0  0.0  0.0   0.0   275.0
verkeer                            1.0  0.0    1.0   0.0  0.0   0.0    0.0    3.0   0.0    0.0   0.0   218.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   3.0    2.0     0.0    0.0   47.0   0.0  0.0  0.0   0.0   275.0
jaar                               0.0  0.0    0.0   0.0  0.0   0.0    0.0   15.0   0.0    0.0   0.0   254.0    0.0    2.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    2.0   0.0  0.0  0.0   0.0   273.0
hoogte                             0.0  0.0    0.0   0.0  0.0   0.0    0.0   14.0   0.0    0.0   0.0   241.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0   10.0     0.0    0.0    1.0   0.0  0.0  0.0   0.0   266.0
onderzoek                          0.0  0.0    0.0   0.0  0.0   0.0   34.0   52.0   0.0    0.0   2.0   154.0    0.0    0.0  0.0    0.0   0.0    3.0   0.0  0.0  2.0  0.0  0.0   0.0    0.0     0.0    0.0   11.0   0.0  0.0  0.0   0.0   258.0
afgesloten                         0.0  0.0    0.0   0.0  0.0   0.0   11.0   86.0   0.0    0.0   0.0    21.0    0.0   30.0  0.0    0.0   0.0   13.0   0.0  0.0  1.0  0.0  0.0   0.0    2.0     0.0    1.0   82.0   1.0  0.0  0.0   0.0   248.0
den                                0.0  0.0    0.0   0.0  0.0   0.0    0.0  145.0   0.0    0.0   0.0    89.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   1.0    0.0     0.0    0.0    4.0   7.0  0.0  0.0   0.0   246.0
deel                               0.0  0.0    0.0   0.0  0.0   0.0    0.0    0.0   0.0    0.0   0.0   239.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    4.0   0.0  0.0  0.0   0.0   243.0
leven                              0.0  0.0    0.0   0.0  0.0   0.0    0.0  114.0   0.0    0.0   0.0     3.0    0.0    0.0  0.0    0.0   0.0   91.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0   12.0    5.0   9.0  0.0  0.0   0.0   234.0
ambulance                          0.0  0.0    0.0   0.0  0.0   0.0    0.0    0.0   0.0    0.0   0.0   227.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    3.0   0.0  0.0  0.0   0.0   230.0
weer                               0.0  0.0    0.0   0.0  0.0   0.0    0.0    4.0   0.0    0.0   0.0   175.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   5.0    4.0     0.0    0.0   40.0   0.0  0.0  1.0   0.0   229.0
mensen                             0.0  0.0    0.0   0.0  0.0  18.0    0.0   12.0   0.0    0.0   0.0    73.0    0.0   26.0  0.0    0.0   0.0    3.0   0.0  0.0  0.0  0.0  0.0   0.0   25.0     0.0   64.0    3.0   0.0  0.0  0.0   0.0   224.0
gekomen                            0.0  0.0    0.0   0.0  0.0   0.0    0.0    6.0   0.0    0.0   0.0     0.0    0.0  215.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    0.0   0.0  0.0  0.0   0.0   221.0
werden                             0.0  0.0    0.0   0.0  0.0   0.0    2.0  111.0   0.0    0.0   0.0    63.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   2.0    3.0     0.0    0.0   35.0   3.0  0.0  1.0   0.0   220.0
artikel                            0.0  0.0    0.0   0.0  0.0   0.0   12.0    1.0   0.0    0.0   0.0    77.0    0.0  105.0  0.0    0.0   0.0    4.0   0.0  0.0  0.0  0.0  0.0   0.0   19.0     0.0    0.0    0.0   0.0  0.0  0.0   0.0   218.0
overgebracht                       0.0  0.0    0.0   0.0  0.0   1.0   15.0   26.0   0.0    0.0   1.0   153.0    0.0    0.0  0.0    3.0   0.0    0.0   0.0  0.0  2.0  0.0  0.0   0.0    0.0     0.0    0.0    2.0   7.0  0.0  0.0   0.0   210.0
moest                              0.0  0.0    0.0   0.0  0.0   0.0    0.0    2.0   0.0  206.0   0.0     0.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    0.0   0.0  0.0  0.0   0.0   208.0
verwondingen                       0.0  0.0    0.0   0.0  0.0   0.0    0.0    8.0   0.0    0.0   0.0   189.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   3.0    1.0     0.0    0.0    6.0   0.0  0.0  0.0   0.0   207.0
wilde                              0.0  0.0    0.0   0.0  0.0   0.0    0.0   39.0   0.0    0.0   0.0   136.0    0.0    1.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    6.0     0.0    0.0   12.0   8.0  0.0  1.0   1.0   204.0
bekend                             0.0  0.0    0.0   0.0  0.0   0.0    0.0   11.0   0.0    0.0   0.0   128.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   3.0    0.0     0.0    0.0   59.0   0.0  0.0  0.0   0.0   201.0
beide                              0.0  0.0    0.0   0.0  0.0   0.0   56.0   50.0   0.0    0.0   0.0    81.0    0.0    0.0  0.0    0.0   0.0    7.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    5.0   0.0  0.0  0.0   0.0   199.0
ernstig                            0.0  0.0    0.0   0.0  0.0   2.0    0.0   54.0   0.0    0.0   0.0   104.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    1.0     0.0    0.0   28.0   9.0  0.0  0.0   0.0   198.0
elkaar                             0.0  1.0    0.0   0.0  0.0   1.0    0.0   38.0   0.0    0.0   0.0   117.0    0.0    0.0  0.0    0.0   0.0    1.0   0.0  0.0  0.0  0.0  0.0   0.0    1.0     0.0    0.0   34.0   4.0  0.0  0.0   0.0   197.0
file                               0.0  0.0    0.0   0.0  0.0   0.0    0.0   13.0   0.0    0.0   0.0   176.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    6.0   0.0  0.0  0.0   0.0   195.0
wel                                0.0  0.0    0.0   0.0  0.0   0.0    0.0   17.0   0.0    0.0   0.0   144.0    0.0    2.0  0.0    0.0   0.0    1.0   0.0  0.0  0.0  0.0  0.0   1.0    3.0     0.0    0.0   15.0   2.0  0.0  0.0   0.0   185.0
daarbij                            0.0  0.0    0.0   0.0  0.0   0.0    0.0   28.0   0.0    0.0   0.0   144.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    8.0   4.0  0.0  0.0   0.0   184.0
vond                               0.0  0.0    0.0   0.0  0.0   0.0    0.0    4.0   0.0    0.0   0.0   176.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    3.0   0.0  0.0  0.0   0.0   183.0
fiets                              0.0  0.0    0.0   0.0  0.0   0.0    0.0    0.0   0.0    0.0   0.0     0.0    0.0  169.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    0.0  12.0  0.0  0.0   0.0   181.0
getuigen                           0.0  0.0    0.0   0.0  0.0   0.0    0.0    4.0   0.0    0.0   0.0   159.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    1.0     0.0    0.0   15.0   0.0  0.0  0.0   0.0   179.0
vrachtwagen                        0.0  0.0    0.0   0.0  0.0   0.0    0.0    4.0   0.0    0.0   0.0   167.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    7.0   0.0  0.0  0.0   0.0   178.0
zaterdag                           8.0  0.0    7.0   0.0  0.0   1.0    0.0    5.0   0.0    0.0   0.0   122.0   12.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    6.0     0.0    1.0   12.0   2.0  0.0  0.0   0.0   176.0
meldt                              0.0  0.0    1.0   0.0  0.0   3.0    0.0   17.0   0.0    0.0   0.0   130.0    1.0    3.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    9.0     0.0    0.0   11.0   0.0  0.0  0.0   0.0   175.0
aangehouden                        0.0  0.0    0.0   0.0  0.0   0.0   10.0  122.0   0.0    0.0   0.0    24.0    0.0    1.0  0.0    0.0   0.0    1.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    4.0   8.0  0.0  0.0   0.0   170.0
liep                               0.0  0.0    0.0   0.0  0.0   1.0    0.0   39.0   0.0    0.0   0.0   112.0    0.0    0.0  0.0    0.0   0.0    1.0   0.0  0.0  0.0  0.0  0.0   0.0    1.0     0.0    0.0    5.0   8.0  0.0  0.0   0.0   167.0
zwaargewond                        0.0  0.0    1.0   0.0  0.0   0.0    0.0    0.0   0.0    0.0   0.0   162.0    1.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    2.0   0.0  0.0  0.0   0.0   166.0
tijd                               0.0  0.0    0.0   0.0  0.0   1.0    0.0   20.0   0.0    0.0   0.0   142.0    0.0    0.0  0.0    0.0   0.0    1.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    2.0   0.0  0.0  0.0   0.0   166.0
gewonden                           0.0  0.0    0.0   0.0  0.0   0.0    0.0  101.0   0.0    0.0   0.0    61.0    0.0    1.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    2.0   0.0  0.0  0.0   0.0   165.0
later                              0.0  0.0    0.0   0.0  0.0   0.0    0.0    1.0   0.0    0.0   0.0     0.0    0.0    0.0  0.0    0.0   0.0  135.0  28.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    0.0   0.0  0.0  0.0   0.0   164.0
vanaf                              0.0  0.0    0.0   0.0  0.0   1.0    2.0   27.0   0.0    0.0   0.0   124.0    0.0    1.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    1.0     0.0    0.0    7.0   0.0  0.0  0.0   0.0   163.0
oorzaak                            0.0  0.0    0.0   0.0  0.0   1.0   35.0   34.0   0.0    0.0   1.0    84.0    0.0    0.0  0.0    1.0   0.0    1.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    4.0   0.0  0.0  0.0   0.0   161.0
kwamen                             0.0  0.0    0.0   0.0  0.0   0.0    0.0    1.0   0.0    0.0   0.0     0.0    0.0  153.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    7.0   0.0  0.0  0.0   0.0   161.0
raakten                            0.0  0.0    0.0   0.0  0.0   0.0    0.0   28.0   0.0    0.0   0.0    14.0    0.0    3.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0  49.0    2.0     0.0    8.0   55.0   1.0  0.0  0.0   0.0   160.0
via                                0.0  0.0    0.0   0.0  0.0   0.0  157.0    0.0   0.0    0.0   0.0     0.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    0.0   0.0  0.0  0.0   0.0   157.0
vier                               0.0  0.0    0.0   0.0  0.0   1.0    0.0   32.0  43.0    0.0   0.0    69.0    0.0    0.0  0.0    0.0   0.0    1.0   7.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    4.0   0.0  0.0  0.0   0.0   157.0
nadat                              0.0  0.0    0.0   0.0  0.0   0.0    4.0   81.0   0.0    0.0   0.0    51.0    0.0    5.0  0.0    0.0   0.0    9.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    6.0   0.0  0.0  0.0   0.0   156.0
voertuigen                         0.0  0.0    0.0   0.0  0.0   1.0    0.0   13.0   0.0    0.0   0.0   126.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    3.0  12.0  0.0  0.0   0.0   155.0
per                                0.0  0.0    0.0   0.0  0.0   0.0  154.0    0.0   0.0    0.0   0.0     0.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    0.0   0.0  0.0  0.0   0.0   154.0
tijdens                            0.0  0.0    0.0   0.0  0.0   0.0    0.0    0.0   0.0    0.0   0.0     0.0    0.0   89.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    1.0  60.0  0.0  0.0   0.0   150.0
editie                             0.0  6.0    0.0   0.0  0.0  12.0    0.0   31.0   0.0    0.0   0.0    79.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0   11.0  10.0  0.0  0.0   0.0   149.0
personenauto                       0.0  0.0    0.0   0.0  0.0   0.0    0.0   17.0   0.0    0.0   0.0   126.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    6.0   0.0  0.0  0.0   0.0   149.0
zag                                0.0  0.0   13.0   0.0  0.0   1.0    0.0    5.0   0.0    0.0   0.0   100.0   21.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    7.0   0.0  0.0  0.0   0.0   147.0
gaat                               0.0  0.0    0.0   0.0  0.0   0.0    0.0   28.0   0.0    0.0   0.0   103.0    0.0    2.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    2.0     0.0    0.0   12.0   0.0  0.0  0.0   0.0   147.0
gisteren                           0.0  0.0    0.0   0.0  0.0   0.0    0.0   17.0   0.0    0.0   0.0    51.0    0.0   70.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    5.0   0.0  0.0  0.0   0.0   143.0
utrecht                            0.0  0.0    0.0   0.0  0.0   0.0    1.0  139.0   0.0    0.0   0.0     3.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    0.0   0.0  0.0  0.0   0.0   143.0
schade                             0.0  0.0    0.0   0.0  0.0   0.0    0.0   22.0   0.0    0.0   0.0    20.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0  101.0     0.0    0.0    0.0   0.0  0.0  0.0   0.0   143.0
ging                               0.0  0.0    0.0   0.0  0.0   0.0    0.0    0.0   0.0    0.0   0.0     4.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0   139.0    0.0    0.0   0.0  0.0  0.0   0.0   143.0
meisje                             2.0  0.0    0.0   0.0  0.0   2.0    0.0   15.0   0.0    0.0   0.0   106.0    0.0    6.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    4.0     0.0    0.0    6.0   2.0  0.0  0.0   0.0   143.0
waar                               0.0  0.0    0.0   0.0  0.0   0.0    0.0   29.0   0.0    0.0   0.0   104.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    3.0     0.0    0.0    6.0   0.0  0.0  0.0   0.0   142.0
gebeurd                            0.0  0.0    0.0   0.0  0.0   1.0    0.0   22.0   0.0    0.0   0.0    85.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   1.0    0.0     0.0    0.0   33.0   0.0  0.0  0.0   0.0   142.0
voertuig                           0.0  0.0    0.0   0.0  0.0   2.0    0.0   23.0   0.0    0.0   0.0   114.0    0.0    1.0  0.0    0.0   0.0    1.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    1.0   0.0  0.0  0.0   0.0   142.0
rijden                             0.0  0.0    0.0   0.0  0.0   0.0    0.0   58.0   0.0    0.0   0.0    65.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0   14.0   1.0  0.0  0.0   0.0   138.0
plaatse                            0.0  0.0    0.0   0.0  0.0   0.0    2.0   10.0   0.0    0.0   0.0   124.0    0.0    1.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    1.0   0.0  0.0  0.0   0.0   138.0
achter                             0.0  0.0    0.0   0.0  0.0   0.0    0.0    8.0   0.0    0.0   0.0   108.0    0.0    0.0  0.0    0.0   0.0   12.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    8.0   0.0  0.0  0.0   0.0   136.0
jongen                             0.0  0.0    0.0   0.0  0.0   0.0    0.0    1.0   0.0    0.0   0.0   126.0    0.0    0.0  0.0    0.0   0.0    0.0   0.0  0.0  0.0  0.0  0.0   0.0    0.0     0.0    0.0    6.0   0.0  0.0  0.0   0.0   133.0
